                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                 0.6032,                0.52321,                 1.0483,                0.52294,                0.57947,                 0.6075,                0.39612,                 1.4556,                 1.6651,                 1.9071,             0.00020625,             0.00020625,             0.00020625
                    155,                0.59551,                0.52531,                 1.0591,                0.52025,                0.62762,                0.59727,                0.39458,                 1.4625,                 1.6198,                 1.8899,             0.00020213,             0.00020213,             0.00020213
                    156,                0.59028,                0.51546,                 1.0462,                0.50806,                0.64845,                0.59154,                0.37921,                 1.4568,                 1.6394,                  1.904,               0.000198,               0.000198,               0.000198
                    157,                0.59533,                0.51341,                  1.057,                0.55774,                0.63445,                0.60482,                0.38891,                 1.4267,                 1.5945,                 1.8773,             0.00019388,             0.00019388,             0.00019388
                    158,                0.59903,                0.53481,                 1.0634,                0.62367,                0.56939,                0.60631,                0.39671,                 1.3292,                  1.499,                 1.7855,             0.00018976,             0.00018976,             0.00018976
                    159,                0.60255,                0.51548,                 1.0418,                0.60451,                 0.5806,                0.59678,                0.39524,                 1.4245,                 1.5819,                 1.8751,             0.00018563,             0.00018563,             0.00018563
                    160,                0.56928,                0.48898,                  1.037,                0.60095,                0.60499,                0.58653,                0.38895,                 1.3744,                 1.5973,                 1.8186,             0.00018151,             0.00018151,             0.00018151
                    161,                0.56714,                0.50606,                 1.0458,                0.60985,                0.54442,                0.58851,                 0.3862,                 1.3813,                  1.638,                 1.8258,             0.00017739,             0.00017739,             0.00017739
                    162,                0.59069,                0.51757,                 1.0523,                0.59366,                0.52794,                0.57509,                0.37987,                  1.381,                 1.6659,                 1.8139,             0.00017326,             0.00017326,             0.00017326
                    163,                0.58556,                0.49775,                 1.0574,                0.58441,                0.59548,                0.60967,                  0.402,                 1.3775,                 1.5882,                 1.8293,             0.00016914,             0.00016914,             0.00016914
                    164,                0.60699,                0.51363,                 1.0647,                0.54648,                0.59164,                0.61328,                0.40522,                 1.4115,                 1.6673,                 1.8711,             0.00016502,             0.00016502,             0.00016502
                    165,                0.60454,                0.52269,                 1.0596,                0.58061,                0.60036,                0.60769,                0.40569,                 1.4237,                 1.6593,                 1.8814,             0.00016089,             0.00016089,             0.00016089
                    166,                0.57698,                 0.5102,                 1.0441,                0.58577,                0.60072,                0.58571,                0.38597,                 1.4457,                 1.6967,                  1.897,             0.00015677,             0.00015677,             0.00015677
                    167,                0.57259,                0.49374,                   1.04,                0.64375,                0.50488,                0.59714,                0.38294,                 1.4261,                 1.7011,                 1.8856,             0.00015265,             0.00015265,             0.00015265
                    168,                0.56662,                 0.4952,                 1.0411,                0.67819,                0.49526,                0.61226,                0.39693,                 1.3835,                 1.6501,                 1.8668,             0.00014852,             0.00014852,             0.00014852
                    169,                0.57425,                 0.4939,                  1.057,                0.60613,                0.60477,                0.62535,                0.40859,                 1.3917,                 1.5941,                  1.877,              0.0001444,              0.0001444,              0.0001444
                    170,                 0.5667,                 0.4852,                 1.0533,                0.58555,                0.61197,                0.61839,                0.40334,                 1.3716,                 1.5246,                 1.8435,             0.00014028,             0.00014028,             0.00014028
                    171,                0.59812,                0.51135,                  1.053,                0.64781,                0.54109,                0.59664,                 0.3863,                 1.4436,                 1.6136,                  1.973,             0.00013615,             0.00013615,             0.00013615
                    172,                0.55852,                0.47452,                 1.0285,                0.62821,                 0.5501,                0.59723,                0.39265,                 1.3843,                 1.6055,                 1.9059,             0.00013203,             0.00013203,             0.00013203
                    173,                  0.585,                0.49969,                 1.0397,                0.54448,                0.65309,                0.59679,                0.39217,                 1.3918,                 1.6402,                 1.9234,             0.00012791,             0.00012791,             0.00012791
                    174,                 0.5335,                0.47005,                 1.0062,                0.57088,                0.58738,                0.59768,                0.39673,                 1.4083,                 1.6309,                 1.9388,             0.00012378,             0.00012378,             0.00012378
                    175,                0.53706,                0.48237,                 1.0388,                0.64638,                0.51311,                0.60654,                0.39488,                 1.3911,                 1.6065,                  1.911,             0.00011966,             0.00011966,             0.00011966
                    176,                 0.5725,                0.49144,                 1.0425,                0.60607,                0.57198,                0.61717,                0.40583,                  1.383,                 1.6317,                 1.8855,             0.00011554,             0.00011554,             0.00011554
                    177,                0.50781,                0.44553,                 1.0216,                0.57926,                0.58007,                0.61371,                    0.4,                 1.3721,                 1.6172,                 1.8663,             0.00011141,             0.00011141,             0.00011141
                    178,                0.55393,                0.47338,                  1.025,                0.64714,                0.53031,                0.61322,                0.39653,                 1.4288,                 1.6172,                  1.913,             0.00010729,             0.00010729,             0.00010729
                    179,                  0.568,                0.51121,                 1.0473,                0.61702,                0.55427,                0.62063,                0.40433,                 1.4339,                  1.563,                 1.9109,             0.00010317,             0.00010317,             0.00010317
                    180,                0.53631,                0.46565,                  1.023,                0.62426,                 0.5515,                0.59963,                0.39548,                 1.4248,                 1.5963,                 1.8939,             9.9044e-05,             9.9044e-05,             9.9044e-05
                    181,                0.52874,                0.48513,                 1.0272,                0.57546,                0.57081,                0.59539,                0.39405,                 1.4359,                 1.6303,                 1.9203,              9.492e-05,              9.492e-05,              9.492e-05
                    182,                0.53579,                0.46037,                 1.0213,                0.57748,                0.55639,                0.60034,                0.39925,                 1.4089,                 1.6171,                 1.8905,             9.0797e-05,             9.0797e-05,             9.0797e-05
                    183,                0.54138,                0.48127,                 1.0402,                0.62917,                0.51285,                0.59738,                0.38967,                 1.4412,                 1.6414,                 1.9297,             8.6674e-05,             8.6674e-05,             8.6674e-05
                    184,                0.53747,                0.44658,                 1.0388,                0.61575,                0.54652,                0.59595,                0.38904,                 1.4158,                   1.61,                 1.8808,              8.255e-05,              8.255e-05,              8.255e-05
                    185,                0.53022,                0.46166,                 1.0351,                0.49211,                 0.6732,                0.59765,                0.39189,                 1.4266,                 1.6044,                 1.8927,             7.8427e-05,             7.8427e-05,             7.8427e-05
                    186,                0.53539,                0.46269,                 1.0254,                0.53133,                0.63724,                0.60834,                0.39666,                 1.4312,                 1.5836,                 1.8959,             7.4304e-05,             7.4304e-05,             7.4304e-05
                    187,                0.54165,                0.48182,                 1.0217,                0.61796,                0.53986,                0.60257,                0.39639,                 1.4151,                 1.5484,                 1.8698,              7.018e-05,              7.018e-05,              7.018e-05
                    188,                0.52799,                0.46715,                 1.0338,                0.62294,                 0.5565,                0.59663,                0.39256,                 1.4356,                 1.6047,                 1.9074,             6.6057e-05,             6.6057e-05,             6.6057e-05
                    189,                0.54339,                0.47473,                 1.0171,                0.61566,                0.56239,                0.59355,                0.38637,                 1.4626,                 1.6451,                 1.9437,             6.1934e-05,             6.1934e-05,             6.1934e-05
                    190,                0.53311,                 0.4742,                 1.0297,                0.63864,                0.52438,                0.59697,                0.39191,                 1.4716,                 1.6517,                 1.9573,              5.781e-05,              5.781e-05,              5.781e-05
                    191,                0.42914,                0.34882,                0.96034,                0.50731,                0.62111,                0.59075,                0.37811,                 1.4628,                  1.714,                 1.9573,             5.3687e-05,             5.3687e-05,             5.3687e-05
                    192,                0.43005,                0.33981,                 0.9485,                0.51679,                0.63203,                0.58061,                0.37303,                 1.4736,                 1.7662,                 1.9884,             4.9564e-05,             4.9564e-05,             4.9564e-05
                    193,                 0.3907,                 0.3113,                0.92375,                0.50061,                0.63394,                0.57624,                0.37799,                 1.4703,                 1.7343,                 1.9844,              4.544e-05,              4.544e-05,              4.544e-05
                    194,                0.39767,                0.32705,                0.92959,                0.54829,                  0.615,                0.58413,                0.38607,                  1.457,                 1.6957,                 1.9528,             4.1317e-05,             4.1317e-05,             4.1317e-05
                    195,                0.38199,                0.31341,                 0.9387,                0.54925,                0.60422,                0.59245,                0.38841,                 1.4287,                 1.6485,                 1.9082,             3.7193e-05,             3.7193e-05,             3.7193e-05
                    196,                0.39012,                0.30924,                0.93518,                0.54661,                0.62448,                0.60107,                 0.3903,                  1.413,                  1.603,                 1.9021,              3.307e-05,              3.307e-05,              3.307e-05
                    197,                0.38491,                0.29999,                0.93821,                0.56887,                0.60889,                0.60124,                0.39062,                 1.4024,                 1.5907,                 1.8885,             2.8947e-05,             2.8947e-05,             2.8947e-05
                    198,                0.38005,                0.29176,                0.92307,                0.54549,                0.61929,                 0.5975,                0.38852,                 1.3828,                 1.5878,                  1.879,             2.4823e-05,             2.4823e-05,             2.4823e-05
                    199,                0.36498,                0.29512,                0.91588,                0.53839,                 0.6207,                0.59586,                0.39032,                 1.3783,                 1.5757,                 1.8891,               2.07e-05,               2.07e-05,               2.07e-05
                    200,                0.37921,                0.29889,                0.92867,                0.58512,                0.59311,                0.60038,                0.39439,                 1.3855,                 1.6042,                 1.8949,             1.6577e-05,             1.6577e-05,             1.6577e-05
