                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                0.64229,                0.56104,                  1.083,                0.62489,                0.61787,                0.61763,                0.40055,                 1.3672,                 1.3754,                 1.7647,             0.00020625,             0.00020625,             0.00020625
                    154,                0.66859,                0.55777,                 1.0923,                 0.6281,                0.62511,                0.63225,                 0.4157,                 1.3769,                 1.3239,                 1.7765,             0.00020213,             0.00020213,             0.00020213
                    155,                0.64948,                0.55067,                 1.0866,                0.69814,                0.59413,                0.63366,                0.41833,                  1.363,                 1.3356,                 1.7702,               0.000198,               0.000198,               0.000198
                    156,                0.66802,                0.58451,                  1.093,                0.63345,                0.60396,                0.62263,                 0.4107,                 1.3739,                 1.3499,                 1.7636,             0.00019388,             0.00019388,             0.00019388
                    157,                0.64939,                0.56243,                 1.0823,                 0.6665,                0.62443,                 0.6348,                 0.4203,                 1.3445,                  1.277,                 1.7423,             0.00018976,             0.00018976,             0.00018976
                    158,                0.65495,                0.57532,                 1.0958,                0.70494,                0.56608,                0.62847,                 0.4162,                 1.3524,                 1.3544,                 1.7394,             0.00018563,             0.00018563,             0.00018563
                    159,                0.63766,                0.53066,                 1.0916,                0.60861,                 0.6459,                0.62182,                0.41391,                 1.3606,                 1.3977,                 1.7668,             0.00018151,             0.00018151,             0.00018151
                    160,                0.63969,                0.55257,                 1.0962,                 0.6086,                 0.6371,                0.61754,                0.40642,                 1.3653,                 1.3634,                 1.7648,             0.00017739,             0.00017739,             0.00017739
                    161,                0.65428,                0.56083,                 1.0961,                0.63994,                0.60141,                0.61078,                0.40149,                 1.3772,                 1.3788,                 1.7761,             0.00017326,             0.00017326,             0.00017326
                    162,                0.64404,                0.53546,                 1.0868,                0.59994,                0.65407,                0.61306,                0.40283,                 1.3653,                 1.4088,                 1.7677,             0.00016914,             0.00016914,             0.00016914
                    163,                0.63019,                0.54606,                 1.0827,                0.60864,                0.62784,                0.61488,                0.40119,                  1.372,                 1.3955,                 1.7753,             0.00016502,             0.00016502,             0.00016502
                    164,                0.63974,                0.53476,                 1.0786,                0.66587,                0.59736,                0.62625,                0.41052,                  1.389,                 1.3729,                   1.77,             0.00016089,             0.00016089,             0.00016089
                    165,                0.63406,                0.54724,                 1.0794,                0.61089,                0.61401,                0.62087,                0.40483,                 1.3707,                 1.3698,                 1.7647,             0.00015677,             0.00015677,             0.00015677
                    166,                0.63535,                0.54968,                 1.0859,                0.65311,                0.60216,                0.63897,                0.40962,                 1.3998,                 1.3285,                 1.8037,             0.00015265,             0.00015265,             0.00015265
                    167,                0.63256,                0.54221,                 1.0803,                0.69961,                0.59977,                0.65095,                0.41942,                  1.384,                 1.3003,                 1.7947,             0.00014852,             0.00014852,             0.00014852
                    168,                0.60264,                 0.5191,                 1.0708,                0.65723,                0.63122,                0.64786,                0.42518,                 1.3781,                 1.3274,                 1.7956,              0.0001444,              0.0001444,              0.0001444
                    169,                0.61234,                0.54019,                 1.0712,                 0.7199,                0.60429,                0.65101,                0.42944,                 1.3979,                 1.3116,                 1.8278,             0.00014028,             0.00014028,             0.00014028
                    170,                0.62538,                0.53539,                 1.0795,                0.65088,                0.58476,                0.63222,                0.41654,                 1.3814,                 1.3614,                 1.8101,             0.00013615,             0.00013615,             0.00013615
                    171,                0.61558,                0.52089,                 1.0694,                0.65837,                0.60097,                 0.6381,                0.42493,                 1.3644,                 1.3083,                  1.799,             0.00013203,             0.00013203,             0.00013203
                    172,                0.61897,                0.51971,                 1.0671,                0.69442,                0.60547,                0.63912,                0.42501,                 1.3768,                 1.2852,                 1.8046,             0.00012791,             0.00012791,             0.00012791
                    173,                0.62568,                0.52977,                 1.0776,                0.70355,                0.60914,                0.64722,                0.43031,                 1.3691,                 1.3052,                 1.8136,             0.00012378,             0.00012378,             0.00012378
                    174,                0.60799,                0.50648,                 1.0629,                0.70608,                0.59322,                0.63915,                0.41877,                 1.3843,                 1.3662,                 1.8348,             0.00011966,             0.00011966,             0.00011966
                    175,                0.63871,                0.54454,                 1.0904,                0.66463,                0.59832,                0.63006,                0.41114,                 1.3677,                 1.3638,                 1.8233,             0.00011554,             0.00011554,             0.00011554
                    176,                0.62743,                0.52333,                 1.0817,                0.68956,                0.57891,                0.63398,                0.41346,                  1.379,                 1.3323,                 1.8359,             0.00011141,             0.00011141,             0.00011141
                    177,                0.58317,                0.50692,                 1.0712,                0.69466,                0.60059,                0.64033,                0.42376,                 1.3591,                 1.3055,                 1.8135,             0.00010729,             0.00010729,             0.00010729
                    178,                0.62098,                0.53133,                 1.0669,                 0.6786,                0.61422,                0.64211,                0.42313,                 1.3437,                 1.3138,                 1.7932,             0.00010317,             0.00010317,             0.00010317
                    179,                0.60372,                0.50508,                 1.0724,                0.71577,                0.59981,                0.64384,                0.41946,                 1.3709,                 1.2961,                 1.8276,             9.9044e-05,             9.9044e-05,             9.9044e-05
                    180,                0.62521,                0.51434,                 1.0812,                0.72686,                 0.5829,                0.65269,                0.43184,                 1.3594,                 1.2719,                 1.8197,              9.492e-05,              9.492e-05,              9.492e-05
                    181,                0.60091,                0.50424,                 1.0633,                0.67316,                0.62027,                0.64194,                0.41984,                 1.3818,                 1.3059,                 1.8406,             9.0797e-05,             9.0797e-05,             9.0797e-05
                    182,                0.59619,                 0.5067,                 1.0628,                0.68991,                0.60825,                0.64487,                0.42551,                 1.3768,                 1.3211,                 1.8297,             8.6674e-05,             8.6674e-05,             8.6674e-05
                    183,                0.59553,                0.51008,                 1.0578,                 0.6606,                0.62462,                0.64779,                0.42101,                 1.3797,                 1.3205,                 1.8317,              8.255e-05,              8.255e-05,              8.255e-05
                    184,                0.60466,                0.50758,                 1.0655,                0.68222,                0.59266,                0.63862,                0.42364,                 1.3493,                 1.3074,                 1.8043,             7.8427e-05,             7.8427e-05,             7.8427e-05
                    185,                 0.5689,                0.48428,                 1.0564,                0.66436,                0.62773,                0.63716,                0.41792,                 1.3652,                 1.2989,                 1.8322,             7.4304e-05,             7.4304e-05,             7.4304e-05
                    186,                0.57393,                0.48304,                 1.0506,                0.71045,                0.59561,                0.64388,                0.42162,                 1.3861,                 1.3064,                 1.8604,              7.018e-05,              7.018e-05,              7.018e-05
                    187,                  0.584,                0.46802,                 1.0425,                0.68652,                0.62066,                0.64647,                0.42494,                 1.3752,                 1.3022,                 1.8336,             6.6057e-05,             6.6057e-05,             6.6057e-05
                    188,                 0.5882,                0.49641,                  1.054,                0.70584,                0.61418,                0.65318,                0.42526,                 1.3639,                  1.306,                 1.8089,             6.1934e-05,             6.1934e-05,             6.1934e-05
                    189,                 0.5744,                0.48532,                 1.0444,                 0.6924,                0.61025,                0.65128,                0.42692,                 1.3666,                 1.2987,                 1.8089,              5.781e-05,              5.781e-05,              5.781e-05
                    190,                0.57712,                 0.4818,                  1.062,                0.72327,                 0.6028,                0.65266,                0.43213,                 1.3705,                 1.2983,                 1.8244,             5.3687e-05,             5.3687e-05,             5.3687e-05
                    191,                0.45865,                0.34048,                0.98147,                0.68366,                0.61953,                0.64561,                0.41934,                 1.3594,                  1.329,                 1.8224,             4.9564e-05,             4.9564e-05,             4.9564e-05
                    192,                0.45946,                0.31717,                0.98818,                0.66683,                0.61245,                0.63991,                 0.4131,                  1.369,                 1.3461,                 1.8442,              4.544e-05,              4.544e-05,              4.544e-05
                    193,                0.44147,                0.30893,                0.96453,                0.69912,                0.60298,                0.64673,                0.41595,                 1.3788,                  1.361,                 1.8542,             4.1317e-05,             4.1317e-05,             4.1317e-05
                    194,                0.43786,                0.30188,                 0.9656,                0.72896,                0.57889,                0.64661,                0.41776,                 1.3851,                 1.3599,                 1.8607,             3.7193e-05,             3.7193e-05,             3.7193e-05
                    195,                0.41516,                0.30454,                0.95466,                0.69528,                0.59848,                0.64552,                0.42194,                 1.3762,                 1.3467,                 1.8508,              3.307e-05,              3.307e-05,              3.307e-05
                    196,                  0.419,                0.29582,                0.94063,                 0.6757,                0.60341,                0.64585,                0.42025,                 1.3643,                 1.3631,                 1.8391,             2.8947e-05,             2.8947e-05,             2.8947e-05
                    197,                 0.4411,                0.30482,                0.97892,                0.67296,                0.60933,                0.64635,                0.42445,                 1.3655,                   1.36,                 1.8458,             2.4823e-05,             2.4823e-05,             2.4823e-05
                    198,                0.41641,                0.28531,                0.96988,                0.66322,                 0.6162,                0.64703,                0.42217,                 1.3706,                 1.3521,                 1.8477,               2.07e-05,               2.07e-05,               2.07e-05
                    199,                0.43245,                0.29682,                0.97603,                0.66691,                0.61267,                0.64624,                0.42356,                 1.3647,                 1.3365,                 1.8452,             1.6577e-05,             1.6577e-05,             1.6577e-05
                    200,                0.42114,                0.29128,                0.95513,                0.67858,                0.61538,                0.64876,                0.42605,                 1.3636,                 1.3299,                 1.8423,             1.2453e-05,             1.2453e-05,             1.2453e-05
