                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    462,                0.52573,                0.41363,                 1.0404,                0.66139,                0.60378,                0.63252,                0.40054,                 1.3495,                 1.3915,                 2.1103,              0.0054361,              0.0054361,              0.0054361
                    463,                0.54691,                0.42604,                 1.0485,                0.66032,                0.60696,                0.63237,                0.39867,                 1.3493,                 1.3901,                 2.1105,              0.0054262,              0.0054262,              0.0054262
                    464,                0.53632,                0.41359,                 1.0434,                0.67464,                0.59689,                0.63389,                0.39988,                 1.3506,                 1.3899,                 2.1122,              0.0054163,              0.0054163,              0.0054163
                    465,                0.53415,                 0.4229,                  1.043,                0.67952,                0.59693,                0.63427,                0.40019,                 1.3499,                 1.3884,                 2.1127,              0.0054064,              0.0054064,              0.0054064
                    466,                 0.5289,                0.40337,                 1.0364,                0.69176,                0.59452,                0.63384,                    0.4,                   1.35,                 1.3864,                 2.1126,              0.0053965,              0.0053965,              0.0053965
                    467,                0.54044,                0.42304,                 1.0465,                0.68943,                0.59367,                0.63368,                0.39973,                 1.3499,                 1.3858,                 2.1132,              0.0053866,              0.0053866,              0.0053866
                    468,                0.53041,                0.40389,                 1.0368,                0.68727,                0.59435,                0.63387,                0.40017,                 1.3496,                 1.3837,                 2.1138,              0.0053767,              0.0053767,              0.0053767
                    469,                0.52763,                0.40915,                 1.0382,                0.68991,                0.59249,                0.63362,                0.40022,                 1.3492,                 1.3843,                 2.1134,              0.0053668,              0.0053668,              0.0053668
                    470,                0.53585,                0.40514,                 1.0388,                0.69164,                0.59429,                0.63393,                0.39959,                 1.3492,                 1.3831,                 2.1141,              0.0053569,              0.0053569,              0.0053569
                    471,                0.52672,                0.41314,                 1.0387,                0.68756,                0.59429,                0.63318,                0.39903,                 1.3496,                 1.3834,                  2.115,               0.005347,               0.005347,               0.005347
                    472,                0.53524,                0.40751,                 1.0447,                0.68887,                0.59429,                0.63212,                0.39935,                 1.3493,                 1.3871,                 2.1154,              0.0053371,              0.0053371,              0.0053371
                    473,                0.52532,                0.39574,                 1.0358,                0.68706,                 0.5919,                 0.6321,                0.40132,                   1.35,                 1.3885,                 2.1164,              0.0053272,              0.0053272,              0.0053272
                    474,                 0.5344,                0.40972,                 1.0441,                0.68786,                0.59548,                0.63278,                0.40184,                 1.3508,                 1.3875,                 2.1171,              0.0053173,              0.0053173,              0.0053173
                    475,                0.52002,                0.39791,                 1.0311,                0.68722,                0.59277,                0.63293,                0.40158,                 1.3504,                 1.3875,                 2.1165,              0.0053074,              0.0053074,              0.0053074
                    476,                0.52445,                0.40979,                 1.0445,                0.68493,                0.59495,                0.63182,                0.40005,                 1.3506,                 1.3875,                 2.1169,              0.0052975,              0.0052975,              0.0052975
                    477,                0.52405,                0.39861,                 1.0333,                0.68469,                0.59544,                0.63184,                 0.3995,                 1.3504,                 1.3865,                 2.1173,              0.0052876,              0.0052876,              0.0052876
                    478,                0.52351,                0.39874,                 1.0376,                0.68322,                0.59546,                0.63273,                0.40052,                 1.3506,                 1.3855,                 2.1178,              0.0052777,              0.0052777,              0.0052777
                    479,                0.52377,                0.40775,                 1.0361,                0.68079,                0.59583,                0.63092,                0.39989,                   1.35,                 1.3853,                 2.1181,              0.0052678,              0.0052678,              0.0052678
                    480,                0.52528,                0.40295,                  1.041,                0.67956,                0.59574,                0.63172,                0.40016,                 1.3497,                 1.3832,                 2.1181,              0.0052579,              0.0052579,              0.0052579
                    481,                0.52685,                0.40394,                 1.0409,                0.68178,                 0.5955,                 0.6308,                0.40164,                 1.3491,                  1.383,                 2.1185,               0.005248,               0.005248,               0.005248
                    482,                0.51538,                0.40132,                 1.0387,                0.68125,                0.59422,                0.63057,                 0.4005,                 1.3502,                 1.3827,                 2.1197,              0.0052381,              0.0052381,              0.0052381
                    483,                0.52669,                0.41158,                 1.0373,                0.68103,                0.59533,                0.63001,                0.40041,                 1.3497,                 1.3813,                   2.12,              0.0052282,              0.0052282,              0.0052282
                    484,                0.52867,                0.40572,                 1.0403,                 0.6792,                0.59335,                0.62898,                0.40131,                 1.3489,                 1.3802,                 2.1202,              0.0052183,              0.0052183,              0.0052183
                    485,                0.52832,                0.40057,                 1.0376,                0.67747,                0.59329,                0.62939,                 0.4016,                 1.3488,                 1.3793,                 2.1203,              0.0052084,              0.0052084,              0.0052084
                    486,                   0.52,                0.39479,                 1.0398,                0.78031,                0.54355,                 0.6312,                0.40285,                 1.3485,                 1.3794,                 2.1204,              0.0051985,              0.0051985,              0.0051985
                    487,                0.53161,                0.41051,                 1.0421,                0.75322,                0.55231,                0.63314,                0.40253,                 1.3483,                 1.3783,                 2.1204,              0.0051886,              0.0051886,              0.0051886
                    488,                0.52387,                0.39745,                 1.0334,                0.75262,                0.55197,                0.63243,                0.40305,                 1.3479,                 1.3776,                 2.1207,              0.0051787,              0.0051787,              0.0051787
                    489,                0.52201,                0.40867,                 1.0387,                0.75311,                0.55176,                0.63297,                0.40309,                 1.3483,                 1.3776,                 2.1208,              0.0051688,              0.0051688,              0.0051688
                    490,                0.52196,                 0.3932,                 1.0327,                0.75545,                0.55109,                0.63356,                0.40338,                 1.3478,                 1.3753,                 2.1209,              0.0051589,              0.0051589,              0.0051589
                    491,                0.51842,                0.40327,                 1.0348,                0.75734,                0.55081,                0.63414,                0.40407,                  1.348,                 1.3749,                 2.1212,               0.005149,               0.005149,               0.005149
                    492,                0.52709,                0.40791,                 1.0346,                0.75955,                0.55083,                0.63243,                0.40278,                 1.3478,                 1.3747,                 2.1217,              0.0051391,              0.0051391,              0.0051391
                    493,                0.51916,                0.39779,                 1.0338,                0.76069,                 0.5509,                0.63197,                0.40272,                 1.3485,                 1.3735,                  2.122,              0.0051292,              0.0051292,              0.0051292
                    494,                0.52289,                0.40217,                 1.0391,                0.76188,                 0.5509,                 0.6315,                0.40246,                 1.3485,                  1.375,                  2.122,              0.0051193,              0.0051193,              0.0051193
                    495,                0.52669,                0.40651,                 1.0382,                0.76457,                0.55232,                0.63126,                0.40217,                 1.3486,                 1.3753,                 2.1222,              0.0051094,              0.0051094,              0.0051094
                    496,                0.51625,                0.40305,                 1.0358,                0.76316,                0.55218,                0.63269,                0.40279,                 1.3486,                 1.3752,                 2.1222,              0.0050995,              0.0050995,              0.0050995
                    497,                0.51404,                0.40796,                 1.0376,                0.76559,                 0.5514,                 0.6324,                0.40247,                 1.3487,                 1.3737,                 2.1231,              0.0050896,              0.0050896,              0.0050896
                    498,                0.52538,                0.40492,                  1.039,                 0.7744,                0.54976,                0.63223,                0.40241,                 1.3485,                 1.3747,                 2.1231,              0.0050797,              0.0050797,              0.0050797
                    499,                0.52084,                0.39921,                 1.0368,                0.76943,                0.55106,                0.63237,                 0.4032,                 1.3489,                 1.3738,                 2.1243,              0.0050698,              0.0050698,              0.0050698
                    500,                0.50442,                0.38827,                 1.0296,                 0.7686,                0.55126,                0.63153,                 0.4027,                 1.3485,                 1.3734,                  2.124,              0.0050599,              0.0050599,              0.0050599
                    501,                 0.5189,                0.39974,                 1.0322,                0.77584,                0.54846,                0.63144,                0.40261,                 1.3488,                 1.3731,                 2.1246,                0.00505,                0.00505,                0.00505
                    502,                0.51876,                0.40045,                 1.0276,                0.76865,                0.54936,                0.63143,                0.40254,                 1.3482,                 1.3739,                 2.1242,              0.0050401,              0.0050401,              0.0050401
                    503,                0.51247,                0.38614,                 1.0397,                0.77564,                0.54688,                0.63066,                0.40176,                 1.3481,                  1.374,                 2.1242,              0.0050302,              0.0050302,              0.0050302
                    504,                0.51545,                0.39346,                 1.0276,                0.77796,                0.54574,                0.63123,                0.40167,                 1.3493,                 1.3744,                 2.1253,              0.0050203,              0.0050203,              0.0050203
                    505,                0.51685,                 0.3956,                 1.0359,                0.77889,                0.54555,                0.63076,                0.40195,                 1.3501,                 1.3737,                 2.1262,              0.0050104,              0.0050104,              0.0050104
                    506,                0.51097,                0.39411,                  1.037,                0.77837,                0.54572,                0.62961,                 0.4004,                 1.3493,                 1.3748,                 2.1255,              0.0050005,              0.0050005,              0.0050005
                    507,                0.52161,                0.40383,                 1.0381,                0.77782,                0.54586,                0.63036,                0.40046,                 1.3487,                 1.3737,                 2.1248,              0.0049906,              0.0049906,              0.0049906
                    508,                0.51235,                0.39188,                 1.0298,                0.77692,                0.54624,                0.63187,                0.40102,                 1.3488,                 1.3735,                 2.1254,              0.0049807,              0.0049807,              0.0049807
                    509,                0.52799,                0.40675,                 1.0399,                0.77734,                 0.5467,                0.63179,                0.40052,                 1.3491,                  1.372,                 2.1251,              0.0049708,              0.0049708,              0.0049708
                    510,                0.51832,                0.38974,                 1.0286,                0.77697,                0.54726,                0.63179,                0.40008,                 1.3492,                  1.372,                 2.1253,              0.0049609,              0.0049609,              0.0049609
                    511,                 0.5208,                0.39854,                 1.0368,                0.77437,                 0.5478,                0.63265,                0.40091,                 1.3496,                 1.3729,                 2.1255,               0.004951,               0.004951,               0.004951
                    512,                0.52003,                0.40065,                  1.039,                0.77444,                0.54777,                 0.6326,                0.40019,                 1.3497,                 1.3727,                 2.1259,              0.0049411,              0.0049411,              0.0049411
                    513,                0.50452,                0.38684,                 1.0237,                0.78708,                 0.5398,                0.63224,                0.40052,                 1.3499,                 1.3717,                  2.126,              0.0049312,              0.0049312,              0.0049312
                    514,                0.51319,                0.38704,                 1.0237,                0.78822,                0.53967,                0.63109,                0.39924,                 1.3497,                 1.3715,                 2.1259,              0.0049213,              0.0049213,              0.0049213
                    515,                0.50976,                0.39302,                 1.0291,                0.79264,                0.53953,                 0.6311,                0.39954,                   1.35,                 1.3719,                 2.1258,              0.0049114,              0.0049114,              0.0049114
                    516,                0.51818,                0.39188,                 1.0322,                   0.79,                0.53968,                0.63045,                0.39854,                   1.35,                 1.3741,                 2.1261,              0.0049015,              0.0049015,              0.0049015
                    517,                0.50718,                0.39385,                 1.0299,                0.79274,                0.53974,                0.63015,                0.39889,                   1.35,                 1.3748,                 2.1261,              0.0048916,              0.0048916,              0.0048916
                    518,                0.51207,                0.39626,                 1.0313,                0.79604,                0.53966,                0.62984,                0.39931,                 1.3479,                 1.3758,                 2.1239,              0.0048817,              0.0048817,              0.0048817
                    519,                 0.5069,                0.39304,                 1.0317,                0.79601,                0.53921,                0.62921,                0.39855,                 1.3483,                 1.3772,                 2.1241,              0.0048718,              0.0048718,              0.0048718
                    520,                  0.513,                0.38683,                 1.0317,                0.79686,                0.54023,                0.63048,                0.39869,                 1.3486,                 1.3786,                 2.1245,              0.0048619,              0.0048619,              0.0048619
                    521,                0.52149,                0.39804,                  1.031,                0.80033,                0.54091,                0.63154,                0.39898,                 1.3493,                 1.3791,                  2.125,               0.004852,               0.004852,               0.004852
                    522,                0.49612,                0.38984,                 1.0249,                0.80249,                 0.5409,                0.62953,                0.39823,                 1.3497,                 1.3795,                 2.1257,              0.0048421,              0.0048421,              0.0048421
                    523,                0.50001,                0.38658,                 1.0259,                  0.802,                0.54093,                0.62897,                 0.3976,                 1.3496,                  1.378,                 2.1261,              0.0048322,              0.0048322,              0.0048322
                    524,                0.50856,                0.38999,                 1.0332,                0.80031,                0.53993,                0.62742,                0.39735,                 1.3499,                 1.3763,                  2.127,              0.0048223,              0.0048223,              0.0048223
                    525,                0.52034,                 0.3971,                 1.0262,                0.80074,                0.54099,                0.62882,                0.39801,                 1.3501,                 1.3769,                 2.1277,              0.0048124,              0.0048124,              0.0048124
                    526,                0.50834,                0.39281,                 1.0278,                  0.803,                0.54096,                0.62774,                0.39705,                 1.3507,                 1.3783,                 2.1288,              0.0048025,              0.0048025,              0.0048025
                    527,                0.50727,                 0.3855,                 1.0268,                0.80487,                0.54091,                0.62792,                0.39721,                 1.3509,                 1.3781,                  2.129,              0.0047926,              0.0047926,              0.0047926
                    528,                  0.503,                0.39569,                  1.026,                0.80515,                0.54078,                 0.6269,                0.39772,                 1.3511,                 1.3784,                  2.129,              0.0047827,              0.0047827,              0.0047827
                    529,                0.49332,                0.38367,                 1.0258,                0.80511,                0.54078,                0.62687,                0.39783,                  1.352,                 1.3796,                 2.1308,              0.0047728,              0.0047728,              0.0047728
                    530,                0.50718,                0.38697,                 1.0272,                0.80361,                0.54144,                0.62658,                0.39696,                 1.3524,                 1.3814,                 2.1309,              0.0047629,              0.0047629,              0.0047629
                    531,                0.51323,                0.39366,                 1.0341,                0.80301,                0.54165,                0.62653,                0.39703,                 1.3523,                 1.3825,                 2.1308,               0.004753,               0.004753,               0.004753
                    532,                0.51447,                0.38884,                 1.0246,                0.80682,                0.54336,                0.62656,                0.39787,                 1.3519,                 1.3834,                 2.1308,              0.0047431,              0.0047431,              0.0047431
                    533,                0.50672,                0.38048,                 1.0285,                0.80658,                0.54374,                0.62678,                0.39887,                 1.3518,                 1.3849,                 2.1307,              0.0047332,              0.0047332,              0.0047332
                    534,                0.50473,                0.38186,                 1.0294,                0.80698,                0.54362,                 0.6278,                0.39975,                 1.3516,                  1.388,                 2.1305,              0.0047233,              0.0047233,              0.0047233
                    535,                0.49725,                0.37357,                 1.0246,                0.80565,                0.54391,                0.62764,                0.39954,                 1.3521,                 1.3885,                 2.1314,              0.0047134,              0.0047134,              0.0047134
                    536,                0.50388,                0.37888,                 1.0243,                0.80492,                0.54392,                0.62762,                0.40016,                 1.3516,                 1.3887,                 2.1315,              0.0047035,              0.0047035,              0.0047035
                    537,                0.50531,                0.38249,                 1.0229,                0.80442,                0.54408,                0.62648,                0.39905,                 1.3517,                 1.3898,                 2.1313,              0.0046936,              0.0046936,              0.0046936
                    538,                0.50469,                0.38363,                 1.0213,                0.80486,                0.54388,                0.62678,                0.39869,                 1.3517,                 1.3901,                 2.1317,              0.0046837,              0.0046837,              0.0046837
                    539,                0.49938,                0.37951,                 1.0258,                 0.8036,                0.54415,                0.62692,                 0.3984,                 1.3514,                 1.3908,                 2.1316,              0.0046738,              0.0046738,              0.0046738
                    540,                0.50046,                 0.3872,                 1.0264,                0.80351,                 0.5441,                0.62665,                0.39643,                  1.351,                 1.3916,                 2.1318,              0.0046639,              0.0046639,              0.0046639
                    541,                0.50545,                0.38824,                 1.0267,                0.80263,                0.54403,                0.62732,                0.39667,                 1.3516,                 1.3919,                 2.1323,               0.004654,               0.004654,               0.004654
                    542,                0.50362,                0.38708,                 1.0174,                0.80189,                0.54412,                0.62772,                0.39664,                 1.3513,                 1.3931,                 2.1321,              0.0046441,              0.0046441,              0.0046441
                    543,                0.50547,                0.37568,                 1.0234,                0.80267,                0.54394,                0.62754,                0.39685,                 1.3515,                 1.3942,                 2.1322,              0.0046342,              0.0046342,              0.0046342
                    544,                0.49939,                0.38169,                 1.0213,                0.80169,                0.54398,                0.62792,                0.39803,                 1.3513,                 1.3932,                 2.1322,              0.0046243,              0.0046243,              0.0046243
                    545,                0.50075,                0.37853,                 1.0179,                0.80055,                0.54422,                0.62786,                0.39784,                 1.3515,                 1.3925,                 2.1336,              0.0046144,              0.0046144,              0.0046144
                    546,                0.48677,                0.37576,                 1.0213,                0.80046,                0.54416,                0.62808,                0.39796,                 1.3507,                 1.3921,                 2.1334,              0.0046045,              0.0046045,              0.0046045
                    547,                0.50375,                0.38151,                 1.0246,                0.80054,                0.54417,                0.62794,                0.39786,                 1.3508,                 1.3912,                  2.133,              0.0045946,              0.0045946,              0.0045946
                    548,                0.49202,                0.37408,                  1.022,                0.79779,                0.54424,                0.62789,                0.39763,                 1.3509,                  1.392,                 2.1331,              0.0045847,              0.0045847,              0.0045847
                    549,                0.49795,                0.38415,                 1.0181,                0.79577,                0.54428,                0.62666,                0.39665,                 1.3513,                 1.3915,                  2.133,              0.0045748,              0.0045748,              0.0045748
                    550,                0.49749,                0.37877,                 1.0174,                0.79476,                0.54434,                0.62648,                 0.3963,                 1.3509,                 1.3924,                 2.1327,              0.0045649,              0.0045649,              0.0045649
                    551,                0.49921,                0.37717,                  1.022,                0.79443,                0.54429,                0.62646,                0.39609,                 1.3512,                 1.3917,                 2.1335,               0.004555,               0.004555,               0.004555
                    552,                0.49234,                  0.375,                 1.0186,                0.79465,                0.54433,                0.62648,                 0.3967,                 1.3515,                 1.3921,                 2.1337,              0.0045451,              0.0045451,              0.0045451
                    553,                0.50093,                0.38212,                 1.0175,                0.79596,                0.54422,                0.61753,                 0.3914,                 1.3516,                 1.3934,                 2.1338,              0.0045352,              0.0045352,              0.0045352
                    554,                0.49475,                0.37526,                 1.0173,                0.79934,                0.54409,                0.61849,                0.39228,                 1.3518,                 1.3929,                 2.1338,              0.0045253,              0.0045253,              0.0045253
                    555,                0.50601,                0.38731,                 1.0255,                0.79854,                0.54406,                0.61801,                0.39268,                 1.3513,                 1.3917,                 2.1338,              0.0045154,              0.0045154,              0.0045154
                    556,                0.49844,                0.38059,                 1.0189,                0.79796,                0.54396,                0.61862,                0.39218,                 1.3512,                 1.3912,                 2.1334,              0.0045055,              0.0045055,              0.0045055
                    557,                 0.5086,                0.38757,                 1.0215,                0.79904,                0.54397,                0.61864,                0.39226,                 1.3509,                  1.391,                 2.1335,              0.0044956,              0.0044956,              0.0044956
                    558,                0.48711,                0.37514,                 1.0194,                0.79908,                0.54403,                0.61863,                0.39214,                 1.3509,                 1.3902,                 2.1336,              0.0044857,              0.0044857,              0.0044857
                    559,                0.49776,                0.38247,                 1.0191,                0.79968,                0.54387,                 0.6185,                0.39212,                 1.3508,                  1.391,                 2.1338,              0.0044758,              0.0044758,              0.0044758
                    560,                0.50549,                0.38389,                 1.0242,                0.79946,                0.54393,                0.61854,                0.39257,                 1.3504,                 1.3914,                 2.1337,              0.0044659,              0.0044659,              0.0044659
                    561,                0.48885,                0.37681,                 1.0186,                 0.7986,                0.54403,                0.62625,                0.39568,                 1.3504,                 1.3926,                  2.134,               0.004456,               0.004456,               0.004456
                    562,                0.49964,                0.37497,                 1.0154,                0.79835,                0.54402,                0.62614,                0.39598,                 1.3505,                 1.3931,                 2.1341,              0.0044461,              0.0044461,              0.0044461
                    563,                 0.4918,                0.36709,                 1.0225,                0.79865,                0.54399,                0.62591,                0.39562,                 1.3505,                 1.3934,                  2.134,              0.0044362,              0.0044362,              0.0044362
                    564,                0.48827,                0.37793,                 1.0232,                0.79724,                0.54407,                0.62593,                0.39556,                 1.3503,                 1.3922,                 2.1343,              0.0044263,              0.0044263,              0.0044263
                    565,                0.48292,                0.36522,                 1.0144,                0.74558,                0.56776,                0.62744,                0.39578,                 1.3508,                 1.3919,                  2.135,              0.0044164,              0.0044164,              0.0044164
                    566,                 0.4892,                0.37943,                 1.0259,                0.74763,                0.56754,                 0.6288,                0.39652,                 1.3509,                 1.3913,                 2.1357,              0.0044065,              0.0044065,              0.0044065
                    567,                0.49195,                 0.3687,                 1.0199,                0.79589,                0.54403,                0.62677,                0.39614,                 1.3512,                 1.3915,                 2.1362,              0.0043966,              0.0043966,              0.0043966
                    568,                0.48282,                0.37497,                 1.0133,                0.79482,                0.54403,                0.62753,                0.39667,                 1.3511,                 1.3923,                 2.1356,              0.0043867,              0.0043867,              0.0043867
                    569,                0.47684,                0.35779,                 1.0138,                0.79544,                0.54398,                0.62678,                0.39666,                 1.3512,                 1.3925,                 2.1361,              0.0043768,              0.0043768,              0.0043768
                    570,                0.49432,                0.38234,                 1.0241,                0.79356,                0.54405,                0.62751,                0.39719,                  1.351,                 1.3921,                 2.1364,              0.0043669,              0.0043669,              0.0043669
                    571,                0.49497,                0.37443,                 1.0113,                0.75258,                0.56546,                0.62854,                0.39666,                 1.3511,                 1.3918,                 2.1368,               0.004357,               0.004357,               0.004357
                    572,                 0.4846,                 0.3706,                 1.0137,                0.79359,                0.54402,                0.62734,                0.39769,                 1.3507,                 1.3932,                 2.1369,              0.0043471,              0.0043471,              0.0043471
                    573,                0.49219,                0.37086,                 1.0219,                0.75344,                0.56524,                0.62969,                0.39744,                 1.3502,                 1.3926,                 2.1367,              0.0043372,              0.0043372,              0.0043372
                    574,                0.49118,                0.36913,                 1.0224,                0.75353,                0.56669,                0.62951,                0.39718,                 1.3499,                  1.391,                 2.1365,              0.0043273,              0.0043273,              0.0043273
                    575,                0.48649,                0.36656,                  1.016,                0.75928,                0.56413,                0.62993,                 0.3981,                 1.3499,                 1.3909,                 2.1368,              0.0043174,              0.0043174,              0.0043174
                    576,                0.48708,                0.37765,                 1.0171,                0.75933,                0.56101,                0.62983,                0.39804,                 1.3499,                 1.3909,                 2.1374,              0.0043075,              0.0043075,              0.0043075
                    577,                0.48745,                0.35969,                 1.0109,                0.75923,                0.56251,                0.62999,                0.39816,                 1.3498,                 1.3907,                 2.1372,              0.0042976,              0.0042976,              0.0042976
                    578,                0.48908,                0.37439,                 1.0227,                0.75963,                0.56424,                0.62989,                0.39807,                 1.3495,                  1.391,                 2.1372,              0.0042877,              0.0042877,              0.0042877
                    579,                0.47754,                0.36557,                 1.0166,                0.75927,                0.56475,                0.62908,                0.39795,                 1.3496,                 1.3922,                  2.138,              0.0042778,              0.0042778,              0.0042778
                    580,                0.48434,                0.37321,                 1.0132,                0.76015,                 0.5643,                0.62845,                0.39744,                 1.3496,                 1.3913,                 2.1384,              0.0042679,              0.0042679,              0.0042679
                    581,                 0.4883,                0.37412,                 1.0198,                0.76069,                0.56491,                0.62841,                 0.3972,                 1.3493,                 1.3916,                  2.139,               0.004258,               0.004258,               0.004258
                    582,                0.48775,                0.36705,                 1.0163,                0.76453,                0.56434,                 0.6294,                0.39851,                 1.3505,                 1.3925,                 2.1398,              0.0042481,              0.0042481,              0.0042481
                    583,                0.49193,                0.37205,                 1.0183,                0.78827,                0.55854,                0.63057,                0.39894,                 1.3498,                 1.3939,                 2.1396,              0.0042382,              0.0042382,              0.0042382
                    584,                0.48159,                0.37421,                 1.0173,                   0.79,                0.55788,                0.63027,                0.39992,                 1.3503,                 1.3933,                 2.1397,              0.0042283,              0.0042283,              0.0042283
                    585,                0.49147,                0.37564,                 1.0225,                0.78923,                0.55831,                0.63013,                0.39919,                 1.3506,                 1.3943,                 2.1406,              0.0042184,              0.0042184,              0.0042184
                    586,                0.48923,                0.36928,                 1.0163,                0.78857,                 0.5594,                0.62999,                0.39949,                 1.3511,                 1.3955,                 2.1404,              0.0042085,              0.0042085,              0.0042085
                    587,                0.48607,                0.36415,                  1.012,                0.78947,                0.55988,                0.62985,                0.39986,                 1.3507,                  1.395,                  2.141,              0.0041986,              0.0041986,              0.0041986
                    588,                0.47554,                0.35664,                 1.0105,                0.78971,                0.56006,                0.62992,                0.39973,                 1.3513,                 1.3963,                 2.1413,              0.0041887,              0.0041887,              0.0041887
                    589,                0.48803,                0.36704,                 1.0105,                0.79018,                0.55959,                 0.6298,                0.39996,                 1.3512,                 1.3959,                 2.1418,              0.0041788,              0.0041788,              0.0041788
                    590,                0.48444,                0.36419,                 1.0117,                0.79066,                0.55796,                0.62937,                0.39895,                 1.3506,                 1.3971,                 2.1416,              0.0041689,              0.0041689,              0.0041689
                    591,                0.48218,                0.36649,                 1.0142,                0.79121,                0.55818,                0.62945,                0.39956,                 1.3512,                 1.3967,                 2.1421,               0.004159,               0.004159,               0.004159
                    592,                0.48198,                0.36772,                 1.0123,                0.79059,                0.55875,                0.62868,                0.39953,                 1.3517,                 1.3975,                 2.1428,              0.0041491,              0.0041491,              0.0041491
                    593,                0.48512,                0.36539,                 1.0086,                0.78944,                0.55875,                0.62884,                 0.4001,                 1.3516,                 1.3973,                 2.1425,              0.0041392,              0.0041392,              0.0041392
                    594,                0.48255,                0.36577,                 1.0157,                0.78894,                 0.5588,                 0.6285,                0.39887,                 1.3516,                 1.3993,                 2.1429,              0.0041293,              0.0041293,              0.0041293
                    595,                0.47768,                0.37123,                 1.0104,                0.78782,                0.55875,                0.62873,                0.39962,                 1.3521,                 1.3981,                 2.1436,              0.0041194,              0.0041194,              0.0041194
